Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,Unnamed: 48,Normalized Value (nM),Log10 Value (nM),Deviation_from_mean,Deviation_from_median,Mean_log10,Median_log10,Std_log10,Anderson_stat,Anderson_critical_value_5pct,Skewness,Kurtosis,Category,subcategoria,subcategoria_nombre,Stats_count,Stats_mean,Stats_std,Stats_min,Stats_25%,Stats_50%,Stats_75%,Stats_max,Count_Subcategoria
CHEMBL2337631,,,224.21,0.0,1.38,7,CCOC(=O)/C=C/c1cc(O)c(O)c(O)c1,IC50,'=',9000.0,nM,5.05,,,UO_0000065,,,,,0.0,CHEMBL2343224,Antioxidant activity assessed as inhibition of ABTS radical formation for 15 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,NON-MOLECULAR,CHEMBL2331554,1,Scientific Literature,Eur J Med Chem,2013,,,,,9.0,,9000.0,3.954,0.371982880161128,0.2030000000000003,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,2,Bajo - Potencia Baja,1654.0,11896.939564691656,2415.4663244112853,8020.0,10000.0,11700.0,13910.0,16670.0,1654
CHEMBL2337629,,,182.18,0.0,1.40,2,CCC(=O)c1cc(O)c(O)c(O)c1,IC50,'=',8100.0,nM,5.09,,,UO_0000065,,,,,0.0,CHEMBL2343224,Antioxidant activity assessed as inhibition of ABTS radical formation for 15 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,NON-MOLECULAR,CHEMBL2331554,1,Scientific Literature,Eur J Med Chem,2013,,,,,8.1,,8100.0,3.908,0.3259828801611277,0.157,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,2,Bajo - Potencia Baja,1654.0,11896.939564691656,2415.4663244112853,8020.0,10000.0,11700.0,13910.0,16670.0,1654
CHEMBL2337632,,,296.27,0.0,1.31,8,CCOC(=O)C(=Cc1cc(O)c(O)c(O)c1)C(=O)OCC,IC50,'=',7700.0,nM,5.11,,,UO_0000065,,,,,0.0,CHEMBL2343224,Antioxidant activity assessed as inhibition of ABTS radical formation for 15 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,NON-MOLECULAR,CHEMBL2331554,1,Scientific Literature,Eur J Med Chem,2013,,,,,7.7,,7700.0,3.886,0.3039828801611279,0.1350000000000002,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL288114,GALLIC ACID,2.0,170.12,0.0,0.50,1,O=C(O)c1cc(O)c(O)c(O)c1,IC50,'=',7800.0,nM,5.11,,,UO_0000065,,,,,0.0,CHEMBL2343224,Antioxidant activity assessed as inhibition of ABTS radical formation for 15 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,NON-MOLECULAR,CHEMBL2331554,1,Scientific Literature,Eur J Med Chem,2013,,,,,7.8,,7800.0,3.892,0.3099828801611277,0.141,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL228045,,,196.16,0.0,0.90,6,O=C(O)/C=C/c1cc(O)c(O)c(O)c1,IC50,'=',7200.0,nM,5.14,,,UO_0000065,,,,,0.0,CHEMBL2343224,Antioxidant activity assessed as inhibition of ABTS radical formation for 15 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,NON-MOLECULAR,CHEMBL2331554,1,Scientific Literature,Eur J Med Chem,2013,,,,,7.2,,7200.0,3.857,0.274982880161128,0.1060000000000003,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL858,EDETIC ACID,3.0,292.24,0.0,-2.07,EDTA,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,IC50,'=',100.0,nM,7.00,,,UO_0000065,,,,,0.0,CHEMBL1175869,Antioxidant activity assessed as ferrous ion chelating effect after 10 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,NON-MOLECULAR,CHEMBL1177668,1,Scientific Literature,Bioorg Med Chem,2010,,,,,0.1,,100.0,2.0,-1.5820171198388722,-1.751,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,0,Bajo - Potencia Alta,1655.0,824.779578060423,746.8200110856758,0.00369,59.0,670.0,1400.0,2390.0,1655
CHEMBL242080,E319,,166.22,0.0,2.40,TBHQ,CC(C)(C)c1cc(O)ccc1O,IC50,=',10000.0,nM,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,4.0,0.4179828801611278,0.2490000000000001,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,2,Bajo - Potencia Baja,1654.0,11896.939564691656,2415.4663244112853,8020.0,10000.0,11700.0,13910.0,16670.0,1654
CHEMBL31574,FISETIN,2.0,286.24,0.0,2.28,16,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,IC50,=',1840.0,nM,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840.0,3.265,-0.317017119838872,-0.4859999999999997,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,0,Bajo - Potencia Alta,1655.0,824.779578060423,746.8200110856758,0.00369,59.0,670.0,1400.0,2390.0,1655
CHEMBL324842,ROSMARINIC ACID,,360.32,0.0,1.76,RA,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,IC50,=',11000.0,nM,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000.0,4.041,0.4589828801611282,0.2900000000000005,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,2,Bajo - Potencia Baja,1654.0,11896.939564691656,2415.4663244112853,8020.0,10000.0,11700.0,13910.0,16670.0,1654
CHEMBL50,QUERCETIN,3.0,302.24,0.0,1.99,Quercetin,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,IC50,'=',12000.0,nM,4.92,,,UO_0000065,,,,,0.0,CHEMBL4256083,Antioxidant activity in human HepG2 cells assessed as inhibition of ABAP-induced peroxyl radical generation incubated for 60 mins measured for 60 mins by DCFH-DA probe based fluorescence assay,F,BAO_0000219,cell-based format,Homo sapiens,,,HepG2,,,,,CHEMBL395,HepG2,Homo sapiens,CELL-LINE,CHEMBL4251709,1,Scientific Literature,J Nat Prod,2018,CHEMBL3307718,,,,12.0,,12000.0,4.079,0.4969828801611275,0.3279999999999998,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,2,Bajo - Potencia Baja,1654.0,11896.939564691656,2415.4663244112853,8020.0,10000.0,11700.0,13910.0,16670.0,1654
CHEMBL150,KAEMPFEROL,,286.24,0.0,2.28,KA,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,IC50,'=',15510.0,nM,4.81,,,UO_0000065,,,,,0.0,CHEMBL5254939,Antioxidant activity assessed as DPPH radical scavenging activity incubated for 30 mins under dark condition by microplate reader analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,NO TARGET,CHEMBL5252566,1,Scientific Literature,RSC Med Chem,2023,,TIME = 0.5 hr,,,15.51,,15510.0,4.191,0.6089828801611277,0.4399999999999999,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,2,Bajo - Potencia Baja,1654.0,11896.939564691656,2415.4663244112853,8020.0,10000.0,11700.0,13910.0,16670.0,1654
CHEMBL3941602,,,300.36,0.0,4.25,7,N#CC(C#N)C(/C=C/c1ccccc1)CC(=O)c1ccccc1,IC50,'=',3300.0,nM,5.48,,,UO_0000065,,,,,0.0,CHEMBL3860138,Antioxidant activity assessed as AAPH free radical scavenging activity measured every min during 240 mins by fluorescein-based oxygen radical absorption capacity assay,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,NO TARGET,CHEMBL3860022,1,Scientific Literature,Eur J Med Chem,2016,,,,,3.3,,3300.0,3.519,-0.063017119838872,-0.2319999999999997,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL3919650,,,250.3,0.0,3.84,6,O=C(/C=C/C=C/c1ccc(O)cc1)c1ccccc1,IC50,'=',1200.0,nM,5.92,,,UO_0000065,,,,,0.0,CHEMBL3860138,Antioxidant activity assessed as AAPH free radical scavenging activity measured every min during 240 mins by fluorescein-based oxygen radical absorption capacity assay,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,NO TARGET,CHEMBL3860022,1,Scientific Literature,Eur J Med Chem,2016,,,,,1.2,,1200.0,3.079,-0.503017119838872,-0.6719999999999997,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,0,Bajo - Potencia Alta,1655.0,824.779578060423,746.8200110856758,0.00369,59.0,670.0,1400.0,2390.0,1655
CHEMBL140,,,368.39,0.0,3.37,CR,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,IC50,'=',1800.0,nM,5.75,,,UO_0000065,,,,,0.0,CHEMBL3860138,Antioxidant activity assessed as AAPH free radical scavenging activity measured every min during 240 mins by fluorescein-based oxygen radical absorption capacity assay,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,NO TARGET,CHEMBL3860022,1,Scientific Literature,Eur J Med Chem,2016,,,,,1.8,,1800.0,3.255,-0.3270171198388722,-0.496,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,0,Bajo - Potencia Alta,1655.0,824.779578060423,746.8200110856758,0.00369,59.0,670.0,1400.0,2390.0,1655
CHEMBL153,TROLOX,,250.29,0.0,2.49,TroH,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,IC50,'=',4200.0,nM,5.38,,,UO_0000065,,,,,0.0,CHEMBL3860138,Antioxidant activity assessed as AAPH free radical scavenging activity measured every min during 240 mins by fluorescein-based oxygen radical absorption capacity assay,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,NO TARGET,CHEMBL3860022,1,Scientific Literature,Eur J Med Chem,2016,,,,,4.2,,4200.0,3.623,0.040982880161128,-0.1279999999999996,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL145,CAFFEIC ACID,3.0,180.16,0.0,1.20,caffeic acid,O=C(O)/C=C/c1ccc(O)c(O)c1,IC50,=',3300.0,nM,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300.0,3.519,-0.063017119838872,-0.2319999999999997,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL67498,CAFFEIC ACID PHENETHYL AMIDE,,283.33,0.0,2.47,15,O=C(/C=C/c1ccc(O)c(O)c1)NCCc1ccccc1,IC50,=',850.0,nM,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.0,2.929,-0.6530171198388723,-0.8220000000000001,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,0,Bajo - Potencia Alta,1655.0,824.779578060423,746.8200110856758,0.00369,59.0,670.0,1400.0,2390.0,1655
CHEMBL50,QUERCETIN,3.0,302.24,0.0,1.99,Quercetin,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,IC50,=',960.0,nM,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.0,2.982,-0.600017119838872,-0.7689999999999997,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,0,Bajo - Potencia Alta,1655.0,824.779578060423,746.8200110856758,0.00369,59.0,670.0,1400.0,2390.0,1655
CHEMBL4208515,,,381.49,0.0,2.38,2,CCOC(=O)C(CS)NC(=O)C1(C)CCc2c(C)c(O)c(C)c(C)c2O1,IC50,'=',3000.0,nM,5.52,,,UO_0000065,,,,,0.0,CHEMBL4179719,Antioxidant activity in rat hepatic microsomes assessed as inhibition of FeSO4-induced lipid peroxidation measured after 45 mins by spectrophotometry,F,BAO_0000251,microsome format,Rattus norvegicus,CHEMBL3559723,Liver,,microsome,,,,CHEMBL613642,Liver,Rattus norvegicus,TISSUE,CHEMBL4177601,1,Scientific Literature,Bioorg Med Chem Lett,2017,,,,,3.0,,3000.0,3.477,-0.1050171198388723,-0.274,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL4204761,,,309.43,0.0,2.45,1,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCS)O2,IC50,'=',1600.0,nM,5.80,,,UO_0000065,,,,,0.0,CHEMBL4179719,Antioxidant activity in rat hepatic microsomes assessed as inhibition of FeSO4-induced lipid peroxidation measured after 45 mins by spectrophotometry,F,BAO_0000251,microsome format,Rattus norvegicus,CHEMBL3559723,Liver,,microsome,,,,CHEMBL613642,Liver,Rattus norvegicus,TISSUE,CHEMBL4177601,1,Scientific Literature,Bioorg Med Chem Lett,2017,,,,,1.6,,1600.0,3.204,-0.378017119838872,-0.5469999999999997,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,0,Bajo - Potencia Alta,1655.0,824.779578060423,746.8200110856758,0.00369,59.0,670.0,1400.0,2390.0,1655
CHEMBL2337631,,,224.21,0.0,1.38,7,CCOC(=O)/C=C/c1cc(O)c(O)c(O)c1,IC50,'=',9000.0,nM,5.05,,,UO_0000065,,,,,0.0,CHEMBL2343224,Antioxidant activity assessed as inhibition of ABTS radical formation for 15 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,NON-MOLECULAR,CHEMBL2331554,1,Scientific Literature,Eur J Med Chem,2013,,,,,9.0,,9000.0,3.954,0.371982880161128,0.2030000000000003,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,2,Bajo - Potencia Baja,1654.0,11896.939564691656,2415.4663244112853,8020.0,10000.0,11700.0,13910.0,16670.0,1654
CHEMBL2337629,,,182.18,0.0,1.40,2,CCC(=O)c1cc(O)c(O)c(O)c1,IC50,'=',8100.0,nM,5.09,,,UO_0000065,,,,,0.0,CHEMBL2343224,Antioxidant activity assessed as inhibition of ABTS radical formation for 15 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,NON-MOLECULAR,CHEMBL2331554,1,Scientific Literature,Eur J Med Chem,2013,,,,,8.1,,8100.0,3.908,0.3259828801611277,0.157,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,2,Bajo - Potencia Baja,1654.0,11896.939564691656,2415.4663244112853,8020.0,10000.0,11700.0,13910.0,16670.0,1654
CHEMBL2337632,,,296.27,0.0,1.31,8,CCOC(=O)C(=Cc1cc(O)c(O)c(O)c1)C(=O)OCC,IC50,'=',7700.0,nM,5.11,,,UO_0000065,,,,,0.0,CHEMBL2343224,Antioxidant activity assessed as inhibition of ABTS radical formation for 15 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,NON-MOLECULAR,CHEMBL2331554,1,Scientific Literature,Eur J Med Chem,2013,,,,,7.7,,7700.0,3.886,0.3039828801611279,0.1350000000000002,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL288114,GALLIC ACID,2.0,170.12,0.0,0.50,1,O=C(O)c1cc(O)c(O)c(O)c1,IC50,'=',7800.0,nM,5.11,,,UO_0000065,,,,,0.0,CHEMBL2343224,Antioxidant activity assessed as inhibition of ABTS radical formation for 15 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,NON-MOLECULAR,CHEMBL2331554,1,Scientific Literature,Eur J Med Chem,2013,,,,,7.8,,7800.0,3.892,0.3099828801611277,0.141,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL228045,,,196.16,0.0,0.90,6,O=C(O)/C=C/c1cc(O)c(O)c(O)c1,IC50,'=',7200.0,nM,5.14,,,UO_0000065,,,,,0.0,CHEMBL2343224,Antioxidant activity assessed as inhibition of ABTS radical formation for 15 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,NON-MOLECULAR,CHEMBL2331554,1,Scientific Literature,Eur J Med Chem,2013,,,,,7.2,,7200.0,3.857,0.274982880161128,0.1060000000000003,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL460434,AVRAINVILLEOL,,404.05,0.0,3.41,3,OCc1cc(Br)c(O)c(O)c1Cc1ccc(O)c(Br)c1,IC50,'=',6100.0,nM,5.21,,,UO_0000065,,,,,0.0,CHEMBL993750,"Antioxidant activity against TPA-induced ROS production in human HL60 cells by 2',7'-dichlorodihydrofluorescein diacetate cellular-based assay",F,BAO_0000219,cell-based format,Homo sapiens,,,HL-60,,,,,CHEMBL383,HL-60,Homo sapiens,CELL-LINE,CHEMBL1159380,1,Scientific Literature,J Nat Prod,2003,CHEMBL3307654,,,,6.1,,6100.0,3.785,0.2029828801611279,0.0340000000000002,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL463075,,,343.26,0.0,4.29,2,C/C(=C\Cc1cc(O)c(Br)cc1O)CCCC(C)(C)O,IC50,'>',14600.0,nM,,,,UO_0000065,,,,,0.0,CHEMBL993750,"Antioxidant activity against TPA-induced ROS production in human HL60 cells by 2',7'-dichlorodihydrofluorescein diacetate cellular-based assay",F,BAO_0000219,cell-based format,Homo sapiens,,,HL-60,,,,,CHEMBL383,HL-60,Homo sapiens,CELL-LINE,CHEMBL1159380,1,Scientific Literature,J Nat Prod,2003,CHEMBL3307654,,,,14.6,,14600.0,4.164,0.5819828801611275,0.4129999999999998,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,2,Bajo - Potencia Baja,1654.0,11896.939564691656,2415.4663244112853,8020.0,10000.0,11700.0,13910.0,16670.0,1654
CHEMBL448798,CYMOPOL,,325.25,1.0,5.10,1,CC(C)=CCC/C(C)=C/Cc1cc(O)c(Br)cc1O,IC50,'=',4000.0,nM,5.40,,,UO_0000065,,,,,0.0,CHEMBL993750,"Antioxidant activity against TPA-induced ROS production in human HL60 cells by 2',7'-dichlorodihydrofluorescein diacetate cellular-based assay",F,BAO_0000219,cell-based format,Homo sapiens,,,HL-60,,,,,CHEMBL383,HL-60,Homo sapiens,CELL-LINE,CHEMBL1159380,1,Scientific Literature,J Nat Prod,2003,CHEMBL3307654,,,,4.0,,4000.0,3.602,0.0199828801611277,-0.149,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL46198,ARAGILAMIDE,,405.54,0.0,4.90,4,CCC(C)CC(C(=O)N/C=C\c1c[nH]c2ccccc12)N(C)Cc1ccc(O)cc1,IC50,'=',11000.0,nM,4.96,,,UO_0000065,,,,,0.0,CHEMBL993750,"Antioxidant activity against TPA-induced ROS production in human HL60 cells by 2',7'-dichlorodihydrofluorescein diacetate cellular-based assay",F,BAO_0000219,cell-based format,Homo sapiens,,,HL-60,,,,,CHEMBL383,HL-60,Homo sapiens,CELL-LINE,CHEMBL1159380,1,Scientific Literature,J Nat Prod,2003,CHEMBL3307654,,,,11.0,,11000.0,4.041,0.4589828801611282,0.2900000000000005,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,2,Bajo - Potencia Baja,1654.0,11896.939564691656,2415.4663244112853,8020.0,10000.0,11700.0,13910.0,16670.0,1654
CHEMBL196,ASCORBIC ACID,4.0,176.12,0.0,-1.41,Vitamin C,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,'=',9700.0,nM,5.01,,,UO_0000065,,,,,0.0,CHEMBL993750,"Antioxidant activity against TPA-induced ROS production in human HL60 cells by 2',7'-dichlorodihydrofluorescein diacetate cellular-based assay",F,BAO_0000219,cell-based format,Homo sapiens,,,HL-60,,,,,CHEMBL383,HL-60,Homo sapiens,CELL-LINE,CHEMBL1159380,1,Scientific Literature,J Nat Prod,2003,CHEMBL3307654,,,,9.7,,9700.0,3.987,0.4049828801611279,0.2360000000000002,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,2,Bajo - Potencia Baja,1654.0,11896.939564691656,2415.4663244112853,8020.0,10000.0,11700.0,13910.0,16670.0,1654
CHEMBL1828657,,,258.32,0.0,3.65,7,CCC(c1ccc(O)c(OC)c1)c1ccccc1O,IC50,'=',7830.0,nM,5.11,,,UO_0000065,,,,,0.0,CHEMBL1832132,Antioxidant activity assessed as residual DPPH radical scavenging activity after 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,UNKNOWN,CHEMBL1828589,1,Scientific Literature,Eur J Med Chem,2011,,,,,7.83,,7830.0,3.894,0.3119828801611279,0.1430000000000002,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL1828745,,,274.32,0.0,3.35,12,CCC(c1ccc(O)c(OC)c1)c1ccc(O)cc1O,IC50,'=',6710.0,nM,5.17,,,UO_0000065,,,,,0.0,CHEMBL1832132,Antioxidant activity assessed as residual DPPH radical scavenging activity after 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,UNKNOWN,CHEMBL1828589,1,Scientific Literature,Eur J Med Chem,2011,,,,,6.71,,6710.0,3.827,0.2449828801611278,0.076,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL1831285,,,302.37,0.0,4.05,8,CCOc1cccc(C(CC)c2ccc(O)c(OC)c2)c1O,IC50,'=',6190.0,nM,5.21,,,UO_0000065,,,,,0.0,CHEMBL1832132,Antioxidant activity assessed as residual DPPH radical scavenging activity after 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,UNKNOWN,CHEMBL1828589,1,Scientific Literature,Eur J Med Chem,2011,,,,,6.19,,6190.0,3.792,0.2099828801611276,0.0409999999999999,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL1828744,,,274.32,0.0,3.35,11,CCC(c1ccc(O)c(O)c1)c1ccc(O)c(OC)c1,IC50,'=',5800.0,nM,5.24,,,UO_0000065,,,,,0.0,CHEMBL1832132,Antioxidant activity assessed as residual DPPH radical scavenging activity after 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,UNKNOWN,CHEMBL1828589,1,Scientific Literature,Eur J Med Chem,2011,,,,,5.8,,5800.0,3.763,0.1809828801611277,0.012,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
